ruleId,ruleName,severity,precision,cwe,file,startLine,startColumn,endLine,endColumn,message,helpUri,contextStart,contextEnd,snippet
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,718,10,718,16,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,713,723,"		int val = 0, l = 1;

		if (((cur[0] & 0xC0) != 0xC0) ||
		    ((cur[1] & 0xC0) != 0x80) ||
		    (((cur[0] & 0xE0) == 0xE0) && ((cur[2] & 0xC0) != 0x80)) ||
		    (((cur[0] & 0xF0) == 0xF0) && ((cur[3] & 0xC0) != 0x80)) ||
		    (((cur[0] & 0xF8) == 0xF8))) {
		    xmlEntitiesErr(XML_CHECK_NOT_UTF8,
			    ""xmlEncodeEntities: input not UTF-8"");
		    if (doc != NULL)
			doc->encoding = xmlStrdup(BAD_CAST ""ISO-8859-1"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,718,39,718,45,Potential OOB lookahead read: cur\[3\] without a nearby remaining-bytes guard.,,713,723,"		int val = 0, l = 1;

		if (((cur[0] & 0xC0) != 0xC0) ||
		    ((cur[1] & 0xC0) != 0x80) ||
		    (((cur[0] & 0xE0) == 0xE0) && ((cur[2] & 0xC0) != 0x80)) ||
		    (((cur[0] & 0xF0) == 0xF0) && ((cur[3] & 0xC0) != 0x80)) ||
		    (((cur[0] & 0xF8) == 0xF8))) {
		    xmlEntitiesErr(XML_CHECK_NOT_UTF8,
			    ""xmlEncodeEntities: input not UTF-8"");
		    if (doc != NULL)
			doc->encoding = xmlStrdup(BAD_CAST ""ISO-8859-1"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,719,10,719,16,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,714,724,"
		if (((cur[0] & 0xC0) != 0xC0) ||
		    ((cur[1] & 0xC0) != 0x80) ||
		    (((cur[0] & 0xE0) == 0xE0) && ((cur[2] & 0xC0) != 0x80)) ||
		    (((cur[0] & 0xF0) == 0xF0) && ((cur[3] & 0xC0) != 0x80)) ||
		    (((cur[0] & 0xF8) == 0xF8))) {
		    xmlEntitiesErr(XML_CHECK_NOT_UTF8,
			    ""xmlEncodeEntities: input not UTF-8"");
		    if (doc != NULL)
			doc->encoding = xmlStrdup(BAD_CAST ""ISO-8859-1"");
		    snprintf(buf, sizeof(buf), ""&#%d;"", *cur);"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,731,28,731,34,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,726,736,"		    ptr = buf;
		    while (*ptr != 0) *out++ = *ptr++;
		    cur++;
		    continue;
		} else if (*cur < 0xE0) {
                    val = (cur[0]) & 0x1F;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    l = 2;
		} else if (*cur < 0xF0) {
                    val = (cur[0]) & 0x0F;"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,733,15,733,21,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,728,738,"		    cur++;
		    continue;
		} else if (*cur < 0xE0) {
                    val = (cur[0]) & 0x1F;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    l = 2;
		} else if (*cur < 0xF0) {
                    val = (cur[0]) & 0x0F;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,736,28,736,34,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,731,741,"                    val = (cur[0]) & 0x1F;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    l = 2;
		} else if (*cur < 0xF0) {
                    val = (cur[0]) & 0x0F;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    val <<= 6;
		    val |= (cur[2]) & 0x3F;
		    l = 3;"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,738,15,738,21,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,733,743,"		    val |= (cur[1]) & 0x3F;
		    l = 2;
		} else if (*cur < 0xF0) {
                    val = (cur[0]) & 0x0F;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    val <<= 6;
		    val |= (cur[2]) & 0x3F;
		    l = 3;
		} else if (*cur < 0xF8) {
                    val = (cur[0]) & 0x07;"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,740,15,740,21,Potential OOB lookahead read: cur\[2\] without a nearby remaining-bytes guard.,,735,745,"		} else if (*cur < 0xF0) {
                    val = (cur[0]) & 0x0F;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    val <<= 6;
		    val |= (cur[2]) & 0x3F;
		    l = 3;
		} else if (*cur < 0xF8) {
                    val = (cur[0]) & 0x07;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,743,28,743,34,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,738,748,"		    val |= (cur[1]) & 0x3F;
		    val <<= 6;
		    val |= (cur[2]) & 0x3F;
		    l = 3;
		} else if (*cur < 0xF8) {
                    val = (cur[0]) & 0x07;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    val <<= 6;
		    val |= (cur[2]) & 0x3F;
		    val <<= 6;"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,745,15,745,21,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,740,750,"		    val |= (cur[2]) & 0x3F;
		    l = 3;
		} else if (*cur < 0xF8) {
                    val = (cur[0]) & 0x07;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    val <<= 6;
		    val |= (cur[2]) & 0x3F;
		    val <<= 6;
		    val |= (cur[3]) & 0x3F;
		    l = 4;"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,747,15,747,21,Potential OOB lookahead read: cur\[2\] without a nearby remaining-bytes guard.,,742,752,"		} else if (*cur < 0xF8) {
                    val = (cur[0]) & 0x07;
		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    val <<= 6;
		    val |= (cur[2]) & 0x3F;
		    val <<= 6;
		    val |= (cur[3]) & 0x3F;
		    l = 4;
		}
		if ((l == 1) || (!IS_CHAR(val))) {"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/entities.c,749,15,749,21,Potential OOB lookahead read: cur\[3\] without a nearby remaining-bytes guard.,,744,754,"		    val <<= 6;
		    val |= (cur[1]) & 0x3F;
		    val <<= 6;
		    val |= (cur[2]) & 0x3F;
		    val <<= 6;
		    val |= (cur[3]) & 0x3F;
		    l = 4;
		}
		if ((l == 1) || (!IS_CHAR(val))) {
		    xmlEntitiesErr(XML_ERR_INVALID_CHAR,
			""xmlEncodeEntities: char out of range\n"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5535,8,5535,18,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,5530,5540,"         * This is done to make progress and avoid an infinite loop
         * if a parsing attempt was aborted by hitting a NUL byte. After
         * changing htmlCurrentChar, this probably isn't necessary anymore.
         * We should consider removing this check.
         */
	cur = in->cur[0];
	if (cur == 0) {
	    SKIP(1);
	    continue;
	}
"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5551,9,5551,19,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,5546,5556,"	        goto done;
            case XML_PARSER_START:
	        /*
		 * Very first chars read from the document flow.
		 */
		cur = in->cur[0];
		if (IS_BLANK_CH(cur)) {
		    SKIP_BLANKS;
		    if (in->buf == NULL)
			avail = in->length - (in->cur - in->base);
		    else"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5567,9,5567,19,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,5562,5572,"						  &xmlDefaultSAXLocator);
		if ((ctxt->sax) && (ctxt->sax->startDocument) &&
	            (!ctxt->disableSAX))
		    ctxt->sax->startDocument(ctxt->userData);

		cur = in->cur[0];
		next = in->cur[1];
		if ((cur == '<') && (next == '!') &&
		    (UPP(2) == 'D') && (UPP(3) == 'O') &&
		    (UPP(4) == 'C') && (UPP(5) == 'T') &&
		    (UPP(6) == 'Y') && (UPP(7) == 'P') &&"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5568,10,5568,20,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,5563,5573,"		if ((ctxt->sax) && (ctxt->sax->startDocument) &&
	            (!ctxt->disableSAX))
		    ctxt->sax->startDocument(ctxt->userData);

		cur = in->cur[0];
		next = in->cur[1];
		if ((cur == '<') && (next == '!') &&
		    (UPP(2) == 'D') && (UPP(3) == 'O') &&
		    (UPP(4) == 'C') && (UPP(5) == 'T') &&
		    (UPP(6) == 'Y') && (UPP(7) == 'P') &&
		    (UPP(8) == 'E')) {"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5616,14,5616,24,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,5611,5621,"		    if (!terminate)
			goto done;
		    else
			next = ' ';
		} else {
		    next = in->cur[1];
		}
		cur = in->cur[0];
	        if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5618,9,5618,19,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,5613,5623,"		    else
			next = ' ';
		} else {
		    next = in->cur[1];
		}
		cur = in->cur[0];
	        if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;
#ifdef DEBUG_PUSH"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5620,8,5620,18,Potential OOB lookahead read: cur\[2\] without a nearby remaining-bytes guard.,,5615,5625,"		} else {
		    next = in->cur[1];
		}
		cur = in->cur[0];
	        if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;
#ifdef DEBUG_PUSH
		    xmlGenericError(xmlGenericErrorContext,
			    ""HPP: Parsing Comment\n"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5620,31,5620,41,Potential OOB lookahead read: cur\[3\] without a nearby remaining-bytes guard.,,5615,5625,"		} else {
		    next = in->cur[1];
		}
		cur = in->cur[0];
	        if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;
#ifdef DEBUG_PUSH
		    xmlGenericError(xmlGenericErrorContext,
			    ""HPP: Parsing Comment\n"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5677,9,5677,19,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,5672,5682,"		else
		    avail = (ptrdiff_t)xmlBufUse(in->buf->buffer) -
                            (in->cur - in->base);
		if (avail < 2)
		    goto done;
		cur = in->cur[0];
		next = in->cur[1];
		if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5678,10,5678,20,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,5673,5683,"		    avail = (ptrdiff_t)xmlBufUse(in->buf->buffer) -
                            (in->cur - in->base);
		if (avail < 2)
		    goto done;
		cur = in->cur[0];
		next = in->cur[1];
		if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;
#ifdef DEBUG_PUSH"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5680,8,5680,18,Potential OOB lookahead read: cur\[2\] without a nearby remaining-bytes guard.,,5675,5685,"		if (avail < 2)
		    goto done;
		cur = in->cur[0];
		next = in->cur[1];
		if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;
#ifdef DEBUG_PUSH
		    xmlGenericError(xmlGenericErrorContext,
			    ""HPP: Parsing Comment\n"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5680,31,5680,41,Potential OOB lookahead read: cur\[3\] without a nearby remaining-bytes guard.,,5675,5685,"		if (avail < 2)
		    goto done;
		cur = in->cur[0];
		next = in->cur[1];
		if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;
#ifdef DEBUG_PUSH
		    xmlGenericError(xmlGenericErrorContext,
			    ""HPP: Parsing Comment\n"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5718,9,5718,19,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,5713,5723,"		else
		    avail = (ptrdiff_t)xmlBufUse(in->buf->buffer) -
                            (in->cur - in->base);
		if (avail < 1)
		    goto done;
		cur = in->cur[0];
		if (IS_BLANK_CH(cur)) {
		    htmlParseCharData(ctxt);
		    goto done;
		}
		if (avail < 2)"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5725,10,5725,20,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,5720,5730,"		    htmlParseCharData(ctxt);
		    goto done;
		}
		if (avail < 2)
		    goto done;
		next = in->cur[1];
	        if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;
#ifdef DEBUG_PUSH"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5727,8,5727,18,Potential OOB lookahead read: cur\[2\] without a nearby remaining-bytes guard.,,5722,5732,"		}
		if (avail < 2)
		    goto done;
		next = in->cur[1];
	        if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;
#ifdef DEBUG_PUSH
		    xmlGenericError(xmlGenericErrorContext,
			    ""HPP: Parsing Comment\n"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5727,31,5727,41,Potential OOB lookahead read: cur\[3\] without a nearby remaining-bytes guard.,,5722,5732,"		}
		if (avail < 2)
		    goto done;
		next = in->cur[1];
	        if ((cur == '<') && (next == '!') &&
		    (in->cur[2] == '-') && (in->cur[3] == '-')) {
		    if ((!terminate) && (htmlParseLookupCommentEnd(ctxt) < 0))
			goto done;
#ifdef DEBUG_PUSH
		    xmlGenericError(xmlGenericErrorContext,
			    ""HPP: Parsing Comment\n"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5781,14,5781,24,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,5776,5786,"		    if (!terminate)
			goto done;
		    else
			next = ' ';
		} else {
		    next = in->cur[1];
		}
		cur = in->cur[0];
	        if (cur != '<') {
		    ctxt->instate = XML_PARSER_CONTENT;
#ifdef DEBUG_PUSH"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5783,9,5783,19,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,5778,5788,"		    else
			next = ' ';
		} else {
		    next = in->cur[1];
		}
		cur = in->cur[0];
	        if (cur != '<') {
		    ctxt->instate = XML_PARSER_CONTENT;
#ifdef DEBUG_PUSH
		    xmlGenericError(xmlGenericErrorContext,
			    ""HPP: entering CONTENT\n"");"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5834,24,5834,30,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,5829,5839,"		}

		/*
		 * Check for an Empty Element labeled the XML/SGML way
		 */
		if ((CUR == '/') && (NXT(1) == '>')) {
		    SKIP(2);
		    if ((ctxt->sax != NULL) && (ctxt->sax->endElement != NULL))
			ctxt->sax->endElement(ctxt->userData, name);
		    htmlnamePop(ctxt);
		    ctxt->instate = XML_PARSER_CONTENT;"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/pattern.c,1232,26,1232,32,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,1227,1237,"        ctxt->comp->flags |= PAT_FROM_ROOT;
    } else if ((CUR == '.') || (ctxt->comp->flags & XML_PATTERN_NOTPATTERN)) {
        ctxt->comp->flags |= PAT_FROM_CUR;
    }

    if ((CUR == '/') && (NXT(1) == '/')) {
	PUSH(XML_OP_ANCESTOR, NULL, NULL);
	NEXT;
	NEXT;
    } else if ((CUR == '.') && (NXT(1) == '/') && (NXT(2) == '/')) {
	PUSH(XML_OP_ANCESTOR, NULL, NULL);"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/pattern.c,1236,33,1236,39,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,1231,1241,"
    if ((CUR == '/') && (NXT(1) == '/')) {
	PUSH(XML_OP_ANCESTOR, NULL, NULL);
	NEXT;
	NEXT;
    } else if ((CUR == '.') && (NXT(1) == '/') && (NXT(2) == '/')) {
	PUSH(XML_OP_ANCESTOR, NULL, NULL);
	NEXT;
	NEXT;
	NEXT;
	/* Check for incompleteness. */"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/pattern.c,1236,52,1236,58,Potential OOB lookahead read: cur\[2\] without a nearby remaining-bytes guard.,,1231,1241,"
    if ((CUR == '/') && (NXT(1) == '/')) {
	PUSH(XML_OP_ANCESTOR, NULL, NULL);
	NEXT;
	NEXT;
    } else if ((CUR == '.') && (NXT(1) == '/') && (NXT(2) == '/')) {
	PUSH(XML_OP_ANCESTOR, NULL, NULL);
	NEXT;
	NEXT;
	NEXT;
	/* Check for incompleteness. */"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/catalog.c,2324,30,2324,36,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,2319,2329,"
    if ((cur == NULL) || (file == NULL))
        return(-1);
    base = xmlStrdup((const xmlChar *) file);

    while ((cur != NULL) && (cur[0] != 0)) {
	SKIP_BLANKS;
	if (cur[0] == 0)
	    break;
	if ((cur[0] == '-') && (cur[1] == '-')) {
	    cur = xmlParseSGMLCatalogComment(cur);"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/catalog.c,2326,6,2326,12,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,2321,2331,"        return(-1);
    base = xmlStrdup((const xmlChar *) file);

    while ((cur != NULL) && (cur[0] != 0)) {
	SKIP_BLANKS;
	if (cur[0] == 0)
	    break;
	if ((cur[0] == '-') && (cur[1] == '-')) {
	    cur = xmlParseSGMLCatalogComment(cur);
	    if (cur == NULL) {
		/* error */"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/catalog.c,2328,7,2328,13,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,2323,2333,"
    while ((cur != NULL) && (cur[0] != 0)) {
	SKIP_BLANKS;
	if (cur[0] == 0)
	    break;
	if ((cur[0] == '-') && (cur[1] == '-')) {
	    cur = xmlParseSGMLCatalogComment(cur);
	    if (cur == NULL) {
		/* error */
		break;
	    }"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/catalog.c,2328,26,2328,32,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,2323,2333,"
    while ((cur != NULL) && (cur[0] != 0)) {
	SKIP_BLANKS;
	if (cur[0] == 0)
	    break;
	if ((cur[0] == '-') && (cur[1] == '-')) {
	    cur = xmlParseSGMLCatalogComment(cur);
	    if (cur == NULL) {
		/* error */
		break;
	    }"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5907,13,5907,23,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,5902,5912,"			ctxt->sax->characters(ctxt->userData, chr, 1);
		    ctxt->token = 0;
		    ctxt->checkIndex = 0;
		}
		if ((avail == 1) && (terminate)) {
		    cur = in->cur[0];
		    if ((cur != '<') && (cur != '&')) {
			if (ctxt->sax != NULL) {
                            chr[0] = cur;
			    if (IS_BLANK_CH(cur)) {
				if (ctxt->keepBlanks) {"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/pattern.c,1278,10,1278,16,Potential OOB lookahead read: cur\[1\] without a nearby remaining-bytes guard.,,1273,1283,"	xmlCompileStepPattern(ctxt);
	if (ctxt->error != 0)
	    goto error;
	SKIP_BLANKS;
	while (CUR == '/') {
	    if (NXT(1) == '/') {
	        PUSH(XML_OP_ANCESTOR, NULL, NULL);
		NEXT;
		NEXT;
		SKIP_BLANKS;
		xmlCompileStepPattern(ctxt);"
local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,local/cpp/cwe-125-cursor-lookahead-missing-bytes-check,warning,,CWE-125,/home/shafi/STAILOR/dataset/55980/libxml2_55980_vul/HTMLparser.c,5936,9,5936,19,Potential OOB lookahead read: cur\[0\] without a nearby remaining-bytes guard.,,5931,5941,"			break;
		    }
		}
		if (avail < 2)
		    goto done;
		cur = in->cur[0];
		next = in->cur[1];
		if ((xmlStrEqual(ctxt->name, BAD_CAST""script"")) ||
		    (xmlStrEqual(ctxt->name, BAD_CAST""style""))) {
		    /*
		     * Handle SCRIPT/STYLE separately"
