ruleId,ruleName,severity,precision,cwe,file,startLine,startColumn,endLine,endColumn,message,helpUri,contextStart,contextEnd,snippet
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/history.c,226,25,226,44,This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.,,221,231,"{
  HIST_ENTRY *temp;

  temp = (HIST_ENTRY *)xmalloc (sizeof (HIST_ENTRY));

  temp->line = string ? savestring (string) : string;
  temp->data = (char *)NULL;
  temp->timestamp = ts;

  return temp;
}"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/complete.c,2448,18,2448,35,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,2443,2453,"	}
      FREE (dirname);
      FREE (filename);
      FREE (users_dirname);

      filename = savestring (text);
      if (*text == 0)
	text = ""."";
      dirname = savestring (text);

      temp = strrchr (dirname, '/');"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/histexpand.c,583,47,583,65,This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.,,578,588,"      xfree (result);
      return (-1);
    }

  /* If no word specifier, than the thing of interest was the event. */
  temp = word_spec ? savestring (word_spec) : savestring (event);
  FREE (word_spec);

  /* Perhaps there are other modifiers involved.  Do what they say. */
  want_quotes = substitute_globally = subst_bywords = print_only = 0;
  starting_index = i;"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/tilde.c,346,13,346,34,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.
This 'call to strcpy' with input from [an environment variable](4) may overflow the destination.",,341,351,"
  if (filename == 0)
    return ((char *)NULL);

  if (*filename != '~')
    return (savestring (filename));

  /* A leading `~/' or a bare `~' is *always* translated to the value of
     $HOME or the home directory of the current user, regardless of any
     preexpansion hook. */
  if (filename[1] == '\0' || filename[1] == '/')"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/tilde.c,327,5,327,11,This 'call to strcpy' with input from [an environment variable](1) may overflow the destination.,,322,332,"
  plen = (prefix && *prefix) ? strlen (prefix) : 0;
  slen = strlen (suffix + suffind);
  ret = (char *)xmalloc (plen + slen + 1);
  if (plen)
    strcpy (ret, prefix);
  strcpy (ret + plen, suffix + suffind);
  return ret;
}

/* Do the work of tilde expansion on FILENAME.  FILENAME starts with a"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/tilde.c,251,4,251,10,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.
This 'call to strcpy' with input from [an environment variable](4) may overflow the destination.",,246,256,"#endif
	{
	  if ((result_index + len + 1) > result_size)
	    result = (char *)xrealloc (result, 1 + (result_size += (len + 20)));

	  strcpy (result + result_index, expansion);
	  result_index += len;
	}
      xfree (expansion);
    }
"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/complete.c,1995,40,1995,67,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,1990,2000,"
  RL_SETSTATE(RL_STATE_COMPLETING);

  set_completion_defaults (what_to_do);

  saved_line_buffer = rl_line_buffer ? savestring (rl_line_buffer) : (char *)NULL;
  our_func = rl_completion_entry_function
		? rl_completion_entry_function
		: rl_filename_completion_function;
  /* We now look backwards for the start of a filename/variable word. */
  end = rl_point;"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/histfile.c,731,2,731,8,This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.,,726,736,"	  {
	    strcpy (buffer + j, the_history[i]->timestamp);
	    j += strlen (the_history[i]->timestamp);
	    buffer[j++] = '\n';
	  }
	strcpy (buffer + j, the_history[i]->line);
	j += strlen (the_history[i]->line);
	buffer[j++] = '\n';
      }

#ifdef HISTORY_USE_MMAP"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/parse-colors.c,324,21,324,35,This 'call to strcpy' with input from [an environment variable](1) may overflow the destination.,,319,329,"
  /* This is an overly conservative estimate, but any possible
     LS_COLORS string will *not* generate a color_buf longer than
     itself, so it is a safe way of allocating a buffer in
     advance.  */
  buf = color_buf = savestring (p);

  state = 1;
  while (state > 0)
    {
      switch (state)"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/isearch.c,640,7,640,13,This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.,,635,645,"      if (cxt->search_string_index + pastelen + 1 >= cxt->search_string_size)
	{
	  cxt->search_string_size += pastelen + 2;
	  cxt->search_string = (char *)xrealloc (cxt->search_string, cxt->search_string_size);
	}
      strcpy (cxt->search_string + cxt->search_string_index, paste);
      cxt->search_string_index += pastelen;
      free (paste);
      break;

    /* Add character to search string and continue search. */"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/macro.c,302,27,302,53,This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.,,297,307,"      current_macro[--current_macro_index] = '\0';	/* erase this char */
      return 0;
    }

  while (count--)
    _rl_with_macro_input (savestring (current_macro));
  return 0;
}

int
rl_print_last_kbd_macro (int count, int ignore)"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/macro.c,257,24,257,50,This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.,,252,262,"    }

  if (rl_explicit_arg)
    {
      if (current_macro)
	_rl_with_macro_input (savestring (current_macro));
    }
  else
    current_macro_index = 0;

  RL_SETSTATE(RL_STATE_MACRODEF);"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/complete.c,1394,7,1394,13,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,1389,1399,"     first character, and the user typed something, use that as the
     value of matches[0]. */
  if (low == 0 && text && *text)
    {
      match_list[0] = (char *)xmalloc (strlen (text) + 1);
      strcpy (match_list[0], text);
    }
  else
    {
      match_list[0] = (char *)xmalloc (low + 1);
"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/isearch.c,234,7,234,13,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,229,239,"    cxt->lines[i] = _rl_saved_line_for_history->line;
  else
    {
      /* Keep track of this so we can free it. */
      cxt->allocated_line = (char *)xmalloc (1 + strlen (rl_line_buffer));
      strcpy (cxt->allocated_line, &rl_line_buffer[0]);
      cxt->lines[i] = cxt->allocated_line;
    }

  cxt->hlen++;
"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/histfile.c,169,3,169,9,This 'call to strcpy' with input from [an environment variable](1) may overflow the destination.,,164,174,"    return (NULL);
  else
    home_len = strlen (home);

  return_val = (char *)xmalloc (2 + home_len + 8); /* strlen("".history"") == 8 */
  strcpy (return_val, home);
  return_val[home_len] = '/';
#if defined (__MSDOS__)
  strcpy (return_val + home_len + 1, ""_history"");
#else
  strcpy (return_val + home_len + 1, "".history"");"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/isearch.c,190,7,190,13,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,185,195,"  strcpy (message + msglen, ""i-search)`"");
  msglen += 10;

  if (search_string)
    {
      strcpy (message + msglen, search_string);
      msglen += searchlen;
    }

  strcpy (message + msglen, ""': "");
"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/misc.c,445,10,445,37,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,440,450,"  int hpos;
  HIST_ENTRY *entry;
  UNDO_LIST *ul, *saved_undo_list;
  char *lbuf;

  lbuf = savestring (rl_line_buffer);
  saved_undo_list = rl_undo_list;
  hpos = where_history ();

  entry = (hpos == history_length) ? previous_history () : current_history ();
  while (entry)"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/kill.c,138,4,138,10,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,133,143,"      old = rl_kill_ring[slot];
      new = (char *)xmalloc (1 + strlen (old) + strlen (text));

      if (append)
	{
	  strcpy (new, old);
	  strcat (new, text);
	}
      else
	{
	  strcpy (new, text);"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/kill.c,139,4,139,10,"This 'call to strcat' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcat' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcat' with input from [buffer read by read](3) may overflow the destination.",,134,144,"      new = (char *)xmalloc (1 + strlen (old) + strlen (text));

      if (append)
	{
	  strcpy (new, old);
	  strcat (new, text);
	}
      else
	{
	  strcpy (new, text);
	  strcat (new, old);"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/kill.c,143,4,143,10,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,138,148,"	  strcpy (new, old);
	  strcat (new, text);
	}
      else
	{
	  strcpy (new, text);
	  strcat (new, old);
	}
      xfree (old);
      xfree (text);
      rl_kill_ring[slot] = new;"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/kill.c,144,4,144,10,"This 'call to strcat' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcat' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcat' with input from [buffer read by read](3) may overflow the destination.",,139,149,"	  strcat (new, text);
	}
      else
	{
	  strcpy (new, text);
	  strcat (new, old);
	}
      xfree (old);
      xfree (text);
      rl_kill_ring[slot] = new;
    }"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/misc.c,376,42,376,69,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,371,381,"rl_maybe_save_line (void)
{
  if (_rl_saved_line_for_history == 0)
    {
      _rl_saved_line_for_history = (HIST_ENTRY *)xmalloc (sizeof (HIST_ENTRY));
      _rl_saved_line_for_history->line = savestring (rl_line_buffer);
      _rl_saved_line_for_history->timestamp = (char *)NULL;
      _rl_saved_line_for_history->data = (char *)rl_undo_list;
    }

  return 0;"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/complete.c,1043,3,1043,9,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,1038,1048,"{
  char *r;

  r = (char *)xmalloc (strlen (s) + 2);
  *r = *rl_completer_quote_characters;
  strcpy (r + 1, s);
  if (qcp)
    *qcp = *rl_completer_quote_characters;
  return r;
}
"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/bind.c,1174,15,1174,44,This 'call to strcpy' with input from [an environment variable](1) may overflow the destination.,,1169,1179,"  if (rl_terminal_name && _rl_strnicmp (args, ""term="", 5) == 0)
    {
      char *tem, *tname;

      /* Terminals like ""aaa-60"" are equivalent to ""aaa"". */
      tname = savestring (rl_terminal_name);
      tem = strchr (tname, '-');
      if (tem)
	*tem = '\0';

      /* Test the `long' and `short' forms of the terminal name so that"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/readline.c,1000,12,1000,50,This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.,,995,1005,"
    case ISMACR:
      if (map[key].function != 0)
	{
	  rl_executing_keyseq[rl_key_sequence_length] = '\0';
	  macro = savestring ((char *)map[key].function);
	  _rl_with_macro_input (macro);
	  return 0;
	}
      break;
    }"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/search.c,344,30,344,57,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,339,349,"  else
    {
      /* We want to start the search from the current history position. */
      noninc_history_pos = cxt->save_line;
      FREE (noninc_search_string);
      noninc_search_string = savestring (rl_line_buffer);

      /* If we don't want the subsequent undo list generated by the search
	 matching a history line to include the contents of the search string,
	 we need to clear rl_line_buffer here.  For now, we just clear the
	 undo list generated by reading the search string.  (If the search"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/readline.c,470,14,470,35,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,465,475,"     are editing was originally in the history, AND the line has changed. */
  entry = current_history ();

  if (entry && rl_undo_list)
    {
      temp = savestring (the_line);
      rl_revert_line (1, 0);
      entry = replace_history_entry (where_history (), the_line, (histdata_t)NULL);
      _rl_free_history_entry (entry);

      strcpy (the_line, temp);"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/readline.c,495,32,495,53,"This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](2) may overflow the destination.
This 'call to strcpy' with input from [buffer read by read](3) may overflow the destination.",,490,500,"  _rl_disable_meta_key ();

  /* Restore normal cursor, if available. */
  _rl_set_insert_mode (RL_IM_INSERT, 0);

  return (eof ? (char *)NULL : savestring (the_line));
}

void
_rl_internal_char_cleanup (void)
{"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/bind.c,974,33,974,54,This 'call to strcpy' with input from [an environment variable](1) may overflow the destination.,,969,979,"    return (errno);
  
  if (include_level == 0 && filename != last_readline_init_file)
    {
      FREE (last_readline_init_file);
      last_readline_init_file = savestring (filename);
    }

  currently_reading_init_file = 1;

  /* Loop over the lines in the file.  Lines that start with `#' are"
cpp/unbounded-write,cpp/unbounded-write,9.3,medium,"CWE-120,CWE-787,CWE-805",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/readline/readline/text.c,211,3,211,9,This 'call to strcpy' with input from [buffer read by read](1) may overflow the destination.,,206,216,"  int len;

  len = strlen (text);
  if (len >= rl_line_buffer_len)
    rl_extend_line_buffer (len);
  strcpy (rl_line_buffer, text);
  rl_end = len;

  if (clear_undo)
    rl_free_undo_list ();
"
cpp/invalid-pointer-deref,cpp/invalid-pointer-deref,9.3,medium,"CWE-119,CWE-125,CWE-193,CWE-787",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/libdecnumber/decNumber.c,4619,11,4619,19,"This read might be out of bounds, as the pointer might be equal to [call to malloc](1) + [acclength](2).",,4614,4624,"	/* Had an exact division; clean up spurious trailing 0s. */
	/* There will be at most DECDPUN-1, from the final multiply, */
	/* and then only if the result is non-0 (and even) and the */
	/* exponent is 'loose'. */
	#if DECDPUN>1
	Unit lsu=*accnext;
	if (!(lsu&0x01) && (lsu!=0)) {
	  /* count the trailing zeros */
	  Int drop=0;
	  for (;; drop++) {    /* [will terminate because lsu!=0] */
	    if (exponent>=maxexponent) break;	  /* don't chop real 0s */"
cpp/invalid-pointer-deref,cpp/invalid-pointer-deref,9.3,medium,"CWE-119,CWE-125,CWE-193,CWE-787",/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/libdecnumber/decNumber.c,4674,6,4674,14,"This read might be out of bounds, as the pointer might be equal to [call to malloc](1) + [acclength](2).",,4669,4679,"	  res->bits=(uByte)(bits&DECNEG);	   /* [cleaned] */
	  decFinish(res, set, &residue, status);   /* might clamp */
	  break;
	  }
	/* note if the quotient was odd */
	if (*accnext & 0x01) wasodd=1;	     /* acc is odd */
	quotlsu=accnext;		     /* save in case need to reinspect */
	quotdigits=accdigits;		     /* .. */

	/* treat the residue, in var1, as the value to return, via acc */
	/* calculate the unused zero digits.  This is the smaller of: */"
cpp/return-stack-allocated-memory,cpp/return-stack-allocated-memory,9.3,high,CWE-825,/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/gnulib/import/gettext.h,248,16,248,27,May return stack-allocated memory from [msg_ctxt_id](1).,,243,253,"#if !_LIBGETTEXT_HAVE_VARIABLE_SIZE_ARRAYS
      if (msg_ctxt_id != buf)
        free (msg_ctxt_id);
#endif
      if (found_translation)
        return translation;
    }
  return msgid;
}

#define npgettext_expr(Msgctxt, Msgid, MsgidPlural, N) \"
local/cpp/cwe-120-overflow,local/cpp/cwe-120-overflow,warning,low,CWE-120,/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/bfd/conftest.c,258,7,258,11,CWE-120: Potential Buffer Overflow via read (unchecked length).,,0,0,
local/cpp/cwe-120-overflow,local/cpp/cwe-120-overflow,warning,low,CWE-120,/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/binutils/conftest.c,215,7,215,11,CWE-120: Potential Buffer Overflow via read (unchecked length).,,0,0,
local/cpp/cwe-120-overflow,local/cpp/cwe-120-overflow,warning,low,CWE-120,/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/gnulib/conftest.c,236,9,236,15,CWE-120: Potential Buffer Overflow via memset (unchecked length).,,0,0,
local/cpp/cwe-120-overflow,local/cpp/cwe-120-overflow,warning,low,CWE-120,/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/gnulib/conftest.c,238,9,238,15,CWE-120: Potential Buffer Overflow via memset (unchecked length).,,0,0,
local/cpp/cwe-120-overflow,local/cpp/cwe-120-overflow,warning,low,CWE-120,/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/binutils/conftest.c,1474,3,1474,9,CWE-120: Potential Buffer Overflow via memset (unchecked length).,,0,0,
local/cpp/cwe-120-overflow,local/cpp/cwe-120-overflow,warning,low,CWE-120,/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/gas/conftest.c,1488,3,1488,9,CWE-120: Potential Buffer Overflow via memset (unchecked length).,,0,0,
local/cpp/cwe-120-overflow,local/cpp/cwe-120-overflow,warning,low,CWE-120,/home/shafi/STAILOR/dataset/19910/binutils_19910_vul/binutils/conftest.c,1495,3,1495,9,CWE-120: Potential Buffer Overflow via memset (unchecked length).,,0,0,
